card_id,mechanic
FIR_927,DISCOVER
FIR_928,BATTLECRY
FIR_929,DEATHRATTLE
FIR_939,DISCOVER
FIR_940,BATTLECRY
FIR_951,BATTLECRY
FIR_951,RUSH
FIR_951,TAUNT
FIR_952,BATTLECRY
FIR_952,DISCOVER
FIR_953,RUSH
FIR_953,TRIGGER_VISUAL
FIR_955,TRIGGER_VISUAL
FIR_956,BATTLECRY
FIR_958,DEATHRATTLE
FIR_959,BATTLECRY
FIR_960,BATTLECRY
FIR_961,BATTLECRY
FP1_001,DEATHRATTLE
FP1_002,DEATHRATTLE
FP1_003,BATTLECRY
FP1_004,DEATHRATTLE
FP1_005,STEALTH
FP1_005,TRIGGER_VISUAL
FP1_007,DEATHRATTLE
FP1_008,ELUSIVE
FP1_009,DEATHRATTLE
FP1_009,TAUNT
FP1_010,POISONOUS
FP1_011,DEATHRATTLE
FP1_012,DEATHRATTLE
FP1_012,TAUNT
FP1_013,TRIGGER_VISUAL
FP1_014,DEATHRATTLE
FP1_015,DEATHRATTLE
FP1_016,BATTLECRY
FP1_017,AURA
FP1_018,SECRET
FP1_020,SECRET
FP1_021,DEATHRATTLE
FP1_022,DEATHRATTLE
FP1_023,DEATHRATTLE
FP1_024,DEATHRATTLE
FP1_024,TAUNT
FP1_026,DEATHRATTLE
FP1_027,TRIGGER_VISUAL
FP1_028,TRIGGER_VISUAL
FP1_029,DEATHRATTLE
FP1_030,BATTLECRY
FP1_031,AURA
GDB_100,DEATHRATTLE
GDB_100,STARSHIP_PIECE
GDB_101,DIVINE_SHIELD
GDB_101,STARSHIP_PIECE
GDB_102,DISCOVER
GDB_103,AURA
GDB_103,STARSHIP_PIECE
GDB_104,SPELLBURST
GDB_104,STARSHIP_PIECE
GDB_105,RUSH
GDB_105,STARSHIP_PIECE
GDB_105,WINDFURY
GDB_106,SPELLBURST
GDB_106,STARSHIP_PIECE
GDB_107,STARSHIP_PIECE
GDB_107,TRIGGER_VISUAL
GDB_108,STARSHIP_PIECE
GDB_108,TRIGGER_VISUAL
GDB_109,LIFESTEAL
GDB_109,STARSHIP_PIECE
GDB_110,STARSHIP_PIECE
GDB_110,TRIGGER_VISUAL
GDB_111,DEATHRATTLE
GDB_111,STARSHIP_PIECE
GDB_112,DEATHRATTLE
GDB_112,STARSHIP_PIECE
GDB_116,OUTCAST
GDB_116,SPELLBURST
GDB_117,BATTLECRY
GDB_117,DEATHRATTLE
GDB_117,RUSH
GDB_118,BATTLECRY
GDB_120,BATTLECRY
GDB_121,BATTLECRY
GDB_125,TRADEABLE
GDB_125,TRIGGER_VISUAL
GDB_127,SPELLBURST
GDB_128,BATTLECRY
GDB_129,BATTLECRY
GDB_130,BATTLECRY
GDB_130,TAUNT
GDB_131,DEATHRATTLE
GDB_131,TAUNT
GDB_132,BATTLECRY
GDB_132,DISCOVER
GDB_133,DISCOVER
GDB_134,SPELLBURST
GDB_134,TRIGGER_VISUAL
GDB_135,BATTLECRY
GDB_136,BATTLECRY
GDB_136,DISCOVER
GDB_141,DEATHRATTLE
GDB_141,RUSH
GDB_142,BATTLECRY
GDB_143,SPELLBURST
GDB_144,LIFESTEAL
GDB_144,TRIGGER_VISUAL
GDB_145,BATTLECRY
GDB_226,BATTLECRY
GDB_226,DEATHRATTLE
GDB_226,SPELLBURST
GDB_227,DISCOVER
GDB_229,BATTLECRY
GDB_230,TRIGGER_VISUAL
GDB_231,TRIGGER_VISUAL
GDB_232,BATTLECRY
GDB_235,TRIGGER_VISUAL
GDB_302,BATTLECRY
GDB_303,BATTLECRY
GDB_304,BATTLECRY
GDB_310,SPELLBURST
GDB_310,SPELLPOWER
GDB_311,SPELLBURST
GDB_320,LIFESTEAL
GDB_320,TAUNT
GDB_321,TRIGGER_VISUAL
GDB_322,RUSH
GDB_322,SPELLBURST
GDB_330,LIFESTEAL
GDB_330,SPELLBURST
GDB_331,DEATHRATTLE
GDB_333,DEATHRATTLE
GDB_340,BATTLECRY
GDB_340,TRADEABLE
GDB_343,RUSH
GDB_343,STEALTH
GDB_343,TAUNT
GDB_434,BATTLECRY
GDB_434,SPELLBURST
GDB_435,BATTLECRY
GDB_440,BATTLECRY
GDB_441,TRIGGER_VISUAL
GDB_442,SPELLBURST
GDB_443,BATTLECRY
GDB_443,DISCOVER
GDB_444,BATTLECRY
GDB_447,DEATHRATTLE
GDB_448,AURA
GDB_448,TRIGGER_VISUAL
GDB_450,BATTLECRY
GDB_451,DISCOVER
GDB_452,DIVINE_SHIELD
GDB_452,LIFESTEAL
GDB_452,TAUNT
GDB_454,DEATHRATTLE
GDB_454,SPELLBURST
GDB_455,BATTLECRY
GDB_461,BATTLECRY
GDB_462,DISCOVER
GDB_463,DIVINE_SHIELD
GDB_463,SPELLBURST
GDB_466,STARSHIP_PIECE
GDB_466,TRIGGER_VISUAL
GDB_468,DEATHRATTLE
GDB_468,REBORN
GDB_468,TAUNT
GDB_469,TRIGGER_VISUAL
GDB_470,BATTLECRY
GDB_471,TRIGGER_VISUAL
GDB_472,AURA
GDB_472,COMBO
GDB_477,BATTLECRY
GDB_478,DISCOVER
GDB_479,DISCOVER
GDB_720,BATTLECRY
GDB_721,BATTLECRY
GDB_721,DIVINE_SHIELD
GDB_722,BATTLECRY
GDB_722,DEATHRATTLE
GDB_723,BATTLECRY
GDB_726,BATTLECRY
GDB_726,DEATHRATTLE
GDB_728,BATTLECRY
GDB_728,SPELLBURST
GDB_840,DEATHRATTLE
GDB_841,TRIGGER_VISUAL
GDB_843,SPELLBURST
GDB_844,DISCOVER
GDB_846,BATTLECRY
GDB_851,CHOOSE_ONE
GDB_855,ELUSIVE
GDB_855,SPELLBURST
GDB_855,TAUNT
GDB_856,BATTLECRY
GDB_857,DISCOVER
GDB_860,SPELLBURST
GDB_861,BATTLECRY
GDB_862,DEATHRATTLE
GDB_862,TAUNT
GDB_863,BATTLECRY
GDB_864,OVERLOAD
GDB_870,COMBO
GDB_870,SPELLBURST
GDB_873,DISCOVER
GDB_874,BATTLECRY
GDB_875,BATTLECRY
GDB_876,BATTLECRY
GDB_877,DEATHRATTLE
GDB_877,RUSH
GDB_878,BATTLECRY
GDB_901,BATTLECRY
GIFT_01,BATTLECRY
GIFT_02,DISCOVER
GIFT_03,DISCOVER
GIFT_04,DISCOVER
GIFT_05,DISCOVER
GIFT_06,DISCOVER
GIFT_07,DISCOVER
GIFT_08,DISCOVER
GIFT_09,DISCOVER
GIFT_10,DISCOVER
GIFT_11,DISCOVER
GIFT_12,DISCOVER
GIL_113,RUSH
GIL_116,BATTLECRY
GIL_116,DISCOVER
GIL_117,TRIGGER_VISUAL
GIL_118,DEATHRATTLE
GIL_119,AURA
GIL_120,TAUNT
GIL_121,SPELLPOWER
GIL_124,BATTLECRY
GIL_125,BATTLECRY
GIL_128,BATTLECRY
GIL_130,BATTLECRY
GIL_130,TAUNT
GIL_143,LIFESTEAL
GIL_143,RUSH
GIL_145,ECHO
GIL_147,ImmuneToSpellpower
GIL_152,CANT_ATTACK
GIL_152,TRIGGER_VISUAL
GIL_155,ENRAGED
GIL_155,RUSH
GIL_188,CHOOSE_ONE
GIL_190,TRIGGER_VISUAL
GIL_198,BATTLECRY
GIL_200,STEALTH
GIL_201,LIFESTEAL
GIL_202,DIVINE_SHIELD
GIL_202,RUSH
GIL_207,ECHO
GIL_207,TAUNT
GIL_212,BATTLECRY
GIL_213,BATTLECRY
GIL_504,BATTLECRY
GIL_506,ECHO
GIL_507,BATTLECRY
GIL_507,TAUNT
GIL_508,BATTLECRY
GIL_510,TRIGGER_VISUAL
GIL_513,DEATHRATTLE
GIL_515,BATTLECRY
GIL_515,RUSH
GIL_526,BATTLECRY
GIL_527,LIFESTEAL
GIL_527,TAUNT
GIL_528,RUSH
GIL_529,SPELLPOWER
GIL_530,BATTLECRY
GIL_531,BATTLECRY
GIL_531,TAUNT
GIL_534,TRIGGER_VISUAL
GIL_537,AFFECTED_BY_SPELL_POWER
GIL_543,AFFECTED_BY_SPELL_POWER
GIL_543,DISCOVER
GIL_545,DIVINE_SHIELD
GIL_545,RUSH
GIL_547,RUSH
GIL_547,TRIGGER_VISUAL
GIL_549,BATTLECRY
GIL_557,DEATHRATTLE
GIL_557,RUSH
GIL_558,LIFESTEAL
GIL_561,BATTLECRY
GIL_562,POISONOUS
GIL_562,RUSH
GIL_565,BATTLECRY
GIL_577,SECRET
GIL_578,BATTLECRY
GIL_580,BATTLECRY
GIL_581,BATTLECRY
GIL_583,BATTLECRY
GIL_583,TAUNT
GIL_584,BATTLECRY
GIL_596,TRIGGER_VISUAL
GIL_598,BATTLECRY
GIL_600,AFFECTED_BY_SPELL_POWER
GIL_600,OVERLOAD
GIL_601,BATTLECRY
GIL_607,TRIGGER_VISUAL
GIL_607t,ECHO
GIL_607t,RUSH
GIL_608,DEATHRATTLE
GIL_608,STEALTH
GIL_614,BATTLECRY
GIL_614,DEATHRATTLE
GIL_616,DEATHRATTLE
GIL_618,AURA
GIL_620,TRIGGER_VISUAL
GIL_622,BATTLECRY
GIL_623,BATTLECRY
GIL_623,TAUNT
GIL_624,BATTLECRY
GIL_634,BATTLECRY
GIL_634,DEATHRATTLE
GIL_635,BATTLECRY
GIL_640,TRIGGER_VISUAL
GIL_645,BATTLECRY
GIL_648,BATTLECRY
GIL_650,AURA
GIL_653,DEATHRATTLE
GIL_654,ECHO
GIL_655,TRIGGER_VISUAL
GIL_658,BATTLECRY
GIL_664,TRIGGER_VISUAL
GIL_665,ECHO
GIL_667,DEATHRATTLE
GIL_667,TAUNT
GIL_672,LIFESTEAL
GIL_677,BATTLECRY
GIL_677,ECHO
GIL_678,ECHO
GIL_680,ECHO
GIL_682,BATTLECRY
GIL_682,RUSH
GIL_683,BATTLECRY
GIL_691,TRIGGER_VISUAL
GIL_692,COLLECTIONMANAGER_FILTER_MANA_EVEN
GIL_692,START_OF_GAME_KEYWORD
GIL_693,TRIGGER_VISUAL
GIL_694,BATTLECRY
GIL_696,ECHO
GIL_800,AURA
GIL_803,BATTLECRY
GIL_803,RUSH
GIL_805,DEATHRATTLE
GIL_807,TRIGGER_VISUAL
GIL_809,TAUNT
GIL_815,BATTLECRY
GIL_816,DEATHRATTLE
GIL_817,DIVINE_SHIELD
GIL_817,TRIGGER_VISUAL
GIL_819,TRIGGER_VISUAL
GIL_820,BATTLECRY
GIL_825,BATTLECRY
GIL_826,COLLECTIONMANAGER_FILTER_MANA_ODD
GIL_826,START_OF_GAME_KEYWORD
GIL_827,BATTLECRY
GIL_833,TRIGGER_VISUAL
GIL_835,BATTLECRY
GIL_835,ECHO
GIL_836,DISCOVER
GIL_837,BATTLECRY
GIL_838,BATTLECRY
GIL_838,SPELLPOWER
GIL_840,BATTLECRY
GIL_902,COMBO
GIL_903,SECRET
GIL_905,BATTLECRY
GVG_002,FREEZE
GVG_004,BATTLECRY
GVG_006,AURA
GVG_007,RUSH
GVG_008,AFFECTED_BY_SPELL_POWER
GVG_009,BATTLECRY
GVG_011,BATTLECRY
GVG_014,BATTLECRY
GVG_016,TRIGGER_VISUAL
GVG_018,LIFESTEAL
GVG_020,TRIGGER_VISUAL
GVG_021,AURA
GVG_022,COMBO
GVG_023,BATTLECRY
GVG_025,TRIGGER_VISUAL
GVG_027,TRIGGER_VISUAL
GVG_028,TRIGGER_VISUAL
GVG_030,CHOOSE_ONE
GVG_030,TAUNT
GVG_032,CHOOSE_ONE
GVG_034,TRIGGER_VISUAL
GVG_035,DEATHRATTLE
GVG_036,DEATHRATTLE
GVG_037,WINDFURY
GVG_038,OVERLOAD
GVG_039,TRIGGER_VISUAL
GVG_040,OVERLOAD
GVG_040,TRIGGER_VISUAL
GVG_041,CHOOSE_ONE
GVG_042,BATTLECRY
GVG_042,OVERLOAD
GVG_043,BATTLECRY
GVG_046,TAUNT
GVG_047,COMBO
GVG_048,BATTLECRY
GVG_049,TRIGGER_VISUAL
GVG_051,ENRAGED
GVG_053,BATTLECRY
GVG_054,TRIGGER_VISUAL
GVG_055,BATTLECRY
GVG_056,BATTLECRY
GVG_056,DEATHRATTLE
GVG_058,DIVINE_SHIELD
GVG_059,BATTLECRY
GVG_060,BATTLECRY
GVG_062,TRIGGER_VISUAL
GVG_065,FORGETFUL
GVG_066,FORGETFUL
GVG_066,OVERLOAD
GVG_066,WINDFURY
GVG_067,TRIGGER_VISUAL
GVG_068,TRIGGER_VISUAL
GVG_069,BATTLECRY
GVG_072,TRIGGER_VISUAL
GVG_074,BATTLECRY
GVG_075,TRIGGER_VISUAL
GVG_076,DEATHRATTLE
GVG_077,TRIGGER_VISUAL
GVG_078,DEATHRATTLE
GVG_079,DIVINE_SHIELD
GVG_080,BATTLECRY
GVG_081,STEALTH
GVG_082,DEATHRATTLE
GVG_083,BATTLECRY
GVG_084,WINDFURY
GVG_085,DIVINE_SHIELD
GVG_085,TAUNT
GVG_086,TRIGGER_VISUAL
GVG_088,FORGETFUL
GVG_088,STEALTH
GVG_089,TRIGGER_VISUAL
GVG_090,BATTLECRY
GVG_091,ELUSIVE
GVG_091,TAUNT
GVG_092,BATTLECRY
GVG_093,TAUNT
GVG_094,TRIGGER_VISUAL
GVG_096,DEATHRATTLE
GVG_097,BATTLECRY
GVG_097,TAUNT
GVG_098,CHARGE
GVG_098,TAUNT
GVG_099,BATTLECRY
GVG_100,TRIGGER_VISUAL
GVG_101,BATTLECRY
GVG_102,BATTLECRY
GVG_103,TRIGGER_VISUAL
GVG_104,TRIGGER_VISUAL
GVG_105,DEATHRATTLE
GVG_106,TRIGGER_VISUAL
GVG_107,BATTLECRY
GVG_108,BATTLECRY
GVG_109,SPELLPOWER
GVG_109,STEALTH
GVG_110,BATTLECRY
GVG_111,TRIGGER_VISUAL
GVG_112,TRIGGER_VISUAL
GVG_114,DEATHRATTLE
GVG_115,BATTLECRY
GVG_115,DEATHRATTLE
GVG_116,TRIGGER_VISUAL
GVG_117,TRIGGER_VISUAL
GVG_118,TRIGGER_VISUAL
GVG_119,BATTLECRY
GVG_120,BATTLECRY
GVG_122,ADJACENT_BUFF
GVG_122,AURA
GVG_123,BATTLECRY
GVG_123,SPELLPOWER
ICC_018,BATTLECRY
ICC_019,DEATHRATTLE
ICC_021,DEATHRATTLE
ICC_025,BATTLECRY
ICC_025,DEATHRATTLE
ICC_026,BATTLECRY
ICC_027,DEATHRATTLE
ICC_028,BATTLECRY
ICC_029,TRIGGER_VISUAL
ICC_031,TRIGGER_VISUAL
ICC_032,POISONOUS
ICC_034,DEATHRATTLE
ICC_038,DIVINE_SHIELD
ICC_038,TAUNT
ICC_047,CHOOSE_ONE
ICC_051,CHOOSE_ONE
ICC_055,LIFESTEAL
ICC_058,BATTLECRY
ICC_062,DEATHRATTLE
ICC_064,BATTLECRY
ICC_064,DEATHRATTLE
ICC_065,DEATHRATTLE
ICC_067,DEATHRATTLE
ICC_069,BATTLECRY
ICC_071,TRIGGER_VISUAL
ICC_075,TRIGGER_VISUAL
ICC_078,FREEZE
ICC_081,OVERLOAD
ICC_081,TAUNT
ICC_082,SECRET
ICC_083,AURA
ICC_088,FREEZE
ICC_088,TAUNT
ICC_092,BATTLECRY
ICC_093,BATTLECRY
ICC_094,BATTLECRY
ICC_096,BATTLECRY
ICC_097,TRIGGER_VISUAL
ICC_098,BATTLECRY
ICC_099,DEATHRATTLE
ICC_200,SECRET
ICC_204,TRIGGER_VISUAL
ICC_210,TRIGGER_VISUAL
ICC_212,LIFESTEAL
ICC_213,DISCOVER
ICC_214,DEATHRATTLE
ICC_214,LIFESTEAL
ICC_214,TAUNT
ICC_215,BATTLECRY
ICC_218,TRIGGER_VISUAL
ICC_220,LIFESTEAL
ICC_233,ImmuneToSpellpower
ICC_236,TRIGGER_VISUAL
ICC_238,TRIGGER_VISUAL
ICC_240,AURA
ICC_243,AURA
ICC_245,TRIGGER_VISUAL
ICC_252,BATTLECRY
ICC_257,BATTLECRY
ICC_257,DEATH_KNIGHT
ICC_289,TRIGGER_VISUAL
ICC_314,TAUNT
ICC_314,TRIGGER_VISUAL
ICC_405,TRIGGER_VISUAL
ICC_407,BATTLECRY
ICC_408,TRIGGER_VISUAL
ICC_415,BATTLECRY
ICC_415,DISCOVER
ICC_419,ELUSIVE
ICC_450,BATTLECRY
ICC_466,BATTLECRY
ICC_466,TAUNT
ICC_467,BATTLECRY
ICC_468,TRIGGER_VISUAL
ICC_481,BATTLECRY
ICC_701,BATTLECRY
ICC_702,DEATHRATTLE
ICC_705,BATTLECRY
ICC_706,AURA
ICC_801,BATTLECRY
ICC_802,LIFESTEAL
ICC_807,BATTLECRY
ICC_808,TAUNT
ICC_808,TRIGGER_VISUAL
ICC_809,COMBO
ICC_810,BATTLECRY
ICC_811,BATTLECRY
ICC_812,DEATHRATTLE
ICC_820,CHARGE
ICC_820,LIFESTEAL
ICC_825,DEATHRATTLE
ICC_827,BATTLECRY
ICC_828,BATTLECRY
ICC_829,BATTLECRY
ICC_830,BATTLECRY
ICC_831,BATTLECRY
ICC_832,CHOOSE_ONE
ICC_833,BATTLECRY
ICC_834,BATTLECRY
ICC_835,DEATHRATTLE
ICC_838,BATTLECRY
ICC_841,LIFESTEAL
ICC_850,BATTLECRY
ICC_851,BATTLECRY
ICC_852,BATTLECRY
ICC_853,BATTLECRY
ICC_854,DEATHRATTLE
ICC_855,BATTLECRY
ICC_856,SPELLPOWER
ICC_858,DIVINE_SHIELD
ICC_858,TRIGGER_VISUAL
ICC_900,TRIGGER_VISUAL
ICC_901,AURA
ICC_903,BATTLECRY
ICC_904,BATTLECRY
ICC_905,LIFESTEAL
ICC_910,COMBO
ICC_911,TRIGGER_VISUAL
ICC_912,BATTLECRY
ICC_913,DIVINE_SHIELD
ICC_913,SPELLPOWER
JAM_001,TRIGGER_VISUAL
JAM_002,ImmuneToSpellpower
JAM_003,SECRET
JAM_004,LIFESTEAL
JAM_004,RUSH
JAM_005,BATTLECRY
JAM_007,DIVINE_SHIELD
JAM_007,REBORN
JAM_010,TRIGGER_VISUAL
JAM_011,TRIGGER_VISUAL
JAM_011,WINDFURY
JAM_013,OVERLOAD
JAM_014,BATTLECRY
JAM_014,TAUNT
JAM_016,LIFESTEAL
JAM_016,TAUNT
JAM_019,RUSH
JAM_019,TRIGGER_VISUAL
JAM_020,OUTCAST
JAM_021,COMBO
JAM_021,RUSH
JAM_022,COMBO
JAM_023,BATTLECRY
JAM_024,OVERHEAL
JAM_026,CHOOSE_ONE
JAM_027,CHOOSE_ONE
JAM_029,BATTLECRY
JAM_030,LIFESTEAL
JAM_030,TAUNT
JAM_032,BATTLECRY
JAM_033,RUSH
JAM_034,BATTLECRY
JAM_034,TRADEABLE
JAM_035,BATTLECRY
JAM_036,BATTLECRY
KAR_004,SECRET
KAR_005,DEATHRATTLE
KAR_009,BATTLECRY
KAR_010,BATTLECRY
KAR_011,TAUNT
KAR_021,TRIGGER_VISUAL
KAR_029,DEATHRATTLE
KAR_030a,BATTLECRY
KAR_033,BATTLECRY
KAR_035,TRIGGER_VISUAL
KAR_036,TRIGGER_VISUAL
KAR_037,BATTLECRY
KAR_041,BATTLECRY
KAR_041,DEATHRATTLE
KAR_044,STEALTH
KAR_044,TRIGGER_VISUAL
KAR_057,BATTLECRY
KAR_057,DISCOVER
KAR_061,BATTLECRY
KAR_061,TAUNT
KAR_062,BATTLECRY
KAR_062,DISCOVER
KAR_065,BATTLECRY
KAR_069,BATTLECRY
KAR_070,BATTLECRY
KAR_089,TRIGGER_VISUAL
KAR_092,BATTLECRY
KAR_094,DEATHRATTLE
KAR_095,BATTLECRY
KAR_096,START_OF_GAME_KEYWORD
KAR_097,BATTLECRY
KAR_114,BATTLECRY
KAR_204,BATTLECRY
KAR_205,InvisibleDeathrattle
KAR_702,BATTLECRY
KAR_710,BATTLECRY
KAR_712,AURA
LEG_CS3_001,DEATHRATTLE
LEG_CS3_001,SPELLPOWER
LEG_CS3_013,DEATHRATTLE
LEG_CS3_015,BATTLECRY
LEG_CS3_015,DISCOVER
LEG_CS3_031,BATTLECRY
LEG_CS3_032,TRIGGER_VISUAL
LEG_CS3_033,BATTLECRY
LEG_CS3_034,BATTLECRY
LEG_CS3_036,BATTLECRY
LEG_CS3_037,RUSH
LEG_RLK_067,LIFESTEAL
LEG_RLK_071,BATTLECRY
LEG_RLK_077,BATTLECRY
LEG_RLK_079,BATTLECRY
LEG_RLK_085,BATTLECRY
LEG_RLK_115,AURA
LEG_RLK_125,ImmuneToSpellpower
LEG_RLK_224,BATTLECRY
LEG_RLK_226,DEATHRATTLE
LEG_RLK_226,TAUNT
LEG_RLK_710,TRIGGER_VISUAL
LEG_RLK_752,BATTLECRY
LEG_RLK_753,BATTLECRY
LOE_003,BATTLECRY
LOE_003,DISCOVER
LOE_006,BATTLECRY
LOE_006,DISCOVER
LOE_009,TRIGGER_VISUAL
LOE_010,POISONOUS
LOE_011,BATTLECRY
LOE_012,DEATHRATTLE
LOE_016,TRIGGER_VISUAL
LOE_017,BATTLECRY
LOE_018,TRIGGER_VISUAL
LOE_019,BATTLECRY
LOE_020,BATTLECRY
LOE_021,SECRET
LOE_022,TAUNT
LOE_023,BATTLECRY
LOE_023,DISCOVER
LOE_027,SECRET
LOE_029,BATTLECRY
LOE_029,DISCOVER
LOE_038,AURA
LOE_039,BATTLECRY
LOE_039,DISCOVER
LOE_046,DEATHRATTLE
LOE_047,BATTLECRY
LOE_047,DISCOVER
LOE_050,DEATHRATTLE
LOE_051,SPELLPOWER
LOE_053,TRIGGER_VISUAL
LOE_061,DEATHRATTLE
LOE_073,BATTLECRY
LOE_076,BATTLECRY
LOE_076,DISCOVER
LOE_077,AURA
LOE_079,BATTLECRY
LOE_086,TRIGGER_VISUAL
LOE_089,DEATHRATTLE
LOE_092,BATTLECRY
LOE_092,DISCOVER
LOE_110,BATTLECRY
LOE_115,CHOOSE_ONE
LOE_115,DISCOVER
LOE_116,BATTLECRY
LOE_119,TRIGGER_VISUAL
LOOT_013,BATTLECRY
LOOT_013,TAUNT
LOOT_014,BATTLECRY
LOOT_018,BATTLECRY
LOOT_026,BATTLECRY
LOOT_033,BATTLECRY
LOOT_041,TRIGGER_VISUAL
LOOT_043,LIFESTEAL
LOOT_048,TAUNT
LOOT_056,DEATHRATTLE
LOOT_060,OVERLOAD
LOOT_062,BATTLECRY
LOOT_069,BATTLECRY
LOOT_079,SECRET
LOOT_085,BATTLECRY
LOOT_101,SECRET
LOOT_101,ImmuneToSpellpower
LOOT_108,TRIGGER_VISUAL
LOOT_108,InvisibleDeathrattle
LOOT_111,BATTLECRY
LOOT_117,DIVINE_SHIELD
LOOT_117,TAUNT
LOOT_118,BATTLECRY
LOOT_122,BATTLECRY
LOOT_124,BATTLECRY
LOOT_125,DIVINE_SHIELD
LOOT_125,POISONOUS
LOOT_131,TRIGGER_VISUAL
LOOT_132,BATTLECRY
LOOT_134,TRIGGER_VISUAL
LOOT_136,STEALTH
LOOT_137,TAUNT
LOOT_144,DEATHRATTLE
LOOT_150,BATTLECRY
LOOT_152,BATTLECRY
LOOT_153,DEATHRATTLE
LOOT_154,BATTLECRY
LOOT_161,BATTLECRY
LOOT_161,DEATHRATTLE
LOOT_165,TRIGGER_VISUAL
LOOT_167,BATTLECRY
LOOT_170,BATTLECRY
LOOT_172,AFFECTED_BY_SPELL_POWER
LOOT_184,DEATHRATTLE
LOOT_204,SECRET
LOOT_210,SECRET
LOOT_211,COMBO
LOOT_214,SECRET
LOOT_216,BATTLECRY
LOOT_218,TRIGGER_VISUAL
LOOT_231,TRIGGER_VISUAL
LOOT_233,DEATHRATTLE
LOOT_291,BATTLECRY
LOOT_306,DEATHRATTLE
LOOT_313,DIVINE_SHIELD
LOOT_314,DEATHRATTLE
LOOT_314,TAUNT
LOOT_315,POISONOUS
LOOT_315,TAUNT
LOOT_329,TRIGGER_VISUAL
LOOT_347,BATTLECRY
LOOT_351,DEATHRATTLE
LOOT_357,BATTLECRY
LOOT_358,BATTLECRY
LOOT_363,DEATHRATTLE
LOOT_365,TAUNT
LOOT_367,BATTLECRY
LOOT_368,DEATHRATTLE
LOOT_368,TAUNT
LOOT_373,ImmuneToSpellpower
LOOT_375,BATTLECRY
LOOT_380,TRIGGER_VISUAL
LOOT_383,BATTLECRY
LOOT_383,TAUNT
LOOT_388,BATTLECRY
LOOT_389,BATTLECRY
LOOT_392,DEATHRATTLE
LOOT_394,TRIGGER_VISUAL
LOOT_398,TRIGGER_VISUAL
LOOT_410,BATTLECRY
LOOT_412,DEATHRATTLE
LOOT_413,DEATHRATTLE
LOOT_414,TRIGGER_VISUAL
LOOT_415,DEATHRATTLE
LOOT_415,TAUNT
LOOT_420,TRIGGER_VISUAL
LOOT_420,InvisibleDeathrattle
LOOT_500,DEATHRATTLE
LOOT_504,ECHO
LOOT_506,DISCOVER
LOOT_506,TRIGGER_VISUAL
LOOT_511,BATTLECRY
LOOT_511,DEATHRATTLE
LOOT_516,BATTLECRY
LOOT_517,BATTLECRY
LOOT_518,BATTLECRY
LOOT_519,TRIGGER_VISUAL
LOOT_520,BATTLECRY
LOOT_521,BATTLECRY
LOOT_526,BATTLECRY
LOOT_528,BATTLECRY
LOOT_529,BATTLECRY
LOOT_534,DEATHRATTLE
LOOT_535,BATTLECRY
LOOT_537,BATTLECRY
LOOT_538,BATTLECRY
LOOT_539,BATTLECRY
LOOT_540,TRIGGER_VISUAL
LOOT_541,BATTLECRY
LOOT_542,DEATHRATTLE
MAW_000,BATTLECRY
MAW_002,DISCOVER
MAW_003,INFUSE
MAW_004,BATTLECRY
MAW_005,BATTLECRY
MAW_006,SECRET
MAW_008,BATTLECRY
MAW_009,INFUSE
MAW_009,TRIGGER_VISUAL
MAW_010,SECRET
MAW_011,BATTLECRY
MAW_011,DISCOVER
MAW_014,BATTLECRY
MAW_017,BATTLECRY
MAW_018,DISCOVER
MAW_018,SECRET
MAW_020,RUSH
MAW_022,DEATHRATTLE
MAW_022,TAUNT
MAW_025,CHOOSE_ONE
MAW_028,BATTLECRY
MAW_028,TAUNT
MAW_029,BATTLECRY
MAW_030,BATTLECRY
MAW_031,AURA
MAW_031,INFUSE
MAW_032,AURA
MAW_033,BATTLECRY
MAW_033,INFUSE
MAW_034,BATTLECRY
MIS_006,BATTLECRY
MIS_006,DISCOVER
MIS_006,GIGANTIFY
MIS_025,GIGANTIFY
MIS_025,MINIATURIZE
MIS_025,TRIGGER_VISUAL
MIS_026,TRIGGER_VISUAL
MIS_027,ImmuneToSpellpower
MIS_101,TRIGGER_VISUAL
MIS_102,DISCOVER
MIS_105,SECRET
MIS_107,ImmuneToSpellpower
MIS_300,ELUSIVE
MIS_300,GIGANTIFY
MIS_300,LIFESTEAL
MIS_300,TAUNT
MIS_303,ELUSIVE
MIS_303,TRIGGER_VISUAL
MIS_305,DISCOVER
MIS_306,OVERLOAD
MIS_306,RUSH
MIS_307,BATTLECRY
MIS_307,GIGANTIFY
MIS_308,TRIGGER_VISUAL
MIS_314,DEATHRATTLE
MIS_314,RUSH
MIS_700,DISCOVER
MIS_703,BATTLECRY
MIS_703,TAUNT
MIS_706,BATTLECRY
MIS_706,DEATHRATTLE
MIS_709,LIFESTEAL
MIS_711,DEATHRATTLE
MIS_711,RUSH
MIS_712,BATTLECRY
MIS_712,ELUSIVE
MIS_712,TAUNT
MIS_903,COMBO
MIS_911,TRIGGER_VISUAL
MIS_914,BATTLECRY
MIS_916,BATTLECRY
MIS_918,GIGANTIFY
NEW1_005,COMBO
NEW1_007,CHOOSE_ONE
NEW1_008,CHOOSE_ONE
NEW1_010,CHARGE
NEW1_010,DIVINE_SHIELD
NEW1_010,TAUNT
NEW1_010,WINDFURY
NEW1_011,CHARGE
NEW1_012,TRIGGER_VISUAL
NEW1_014,BATTLECRY
NEW1_016,BATTLECRY
